customer_id,last_order_date,frequency,monetary,recency_days,R,F,M,segment
494,2025-09-12,4,139.63,199,3,2,2,Loyal
495,2025-08-17,9,631.77,225,2,4,4,At-risk
496,2025-09-29,4,308.59000000000003,182,3,2,3,Loyal
497,2025-11-03,7,240.18,147,3,3,2,Loyal
498,2025-11-23,6,244.23000000000002,127,3,3,2,Loyal
499,2026-02-13,5,420.97,45,5,2,3,Loyal
500,2025-09-04,4,260.37,207,3,2,2,Loyal
501,2025-10-15,10,838.46,166,3,4,4,Loyal
502,2024-04-15,1,39.98,714,1,1,1,Lost
503,2024-10-19,4,165.72,527,1,2,2,Lost
504,2025-04-24,5,306.78000000000003,340,2,2,3,At-risk
505,2025-02-28,2,92.69,395,2,1,1,Lost
506,2025-09-01,11,742.0500000000001,210,3,4,4,Loyal
507,2025-12-18,4,220.82,102,4,2,2,Loyal
508,2025-09-13,11,488.35,198,3,4,3,Loyal
509,2025-08-17,7,435.22,225,2,3,3,At-risk
510,2026-01-09,19,2284.89,80,4,5,5,VIP
511,2026-03-15,40,7432.98,15,5,5,5,VIP
512,2025-09-01,4,176.75,210,3,2,2,Loyal
513,2026-02-16,26,5992.7,42,5,5,5,VIP
514,2026-02-08,11,1152.65,50,5,4,4,VIP
515,2025-05-31,4,243.87,303,2,2,2,Lost
516,2026-03-10,14,1768.79,20,5,4,5,VIP
517,2025-12-03,3,97.28,117,3,1,1,Loyal
518,2025-02-20,6,579.87,403,1,3,4,At-risk
519,2026-03-18,21,4512.73,12,5,5,5,VIP
520,2025-02-16,8,500.90999999999997,407,1,4,3,At-risk
521,2024-07-20,2,79.0,618,1,1,1,Lost
522,2026-02-10,4,261.07,48,5,2,2,Loyal
523,2026-02-13,17,1161.76,45,5,5,4,VIP
524,2026-01-25,5,328.83,64,4,2,3,Loyal
525,2025-12-22,20,2682.51,98,4,5,5,VIP
526,2025-11-06,4,404.11,144,3,2,3,Loyal
527,2024-07-01,2,95.0,637,1,1,1,Lost
528,2024-06-30,2,65.56,638,1,1,1,Lost
529,2025-11-07,7,428.56,143,3,3,3,Loyal
530,2025-10-28,5,436.02,153,3,2,3,Loyal
531,2024-08-15,4,281.65,592,1,2,3,At-risk
532,2025-06-26,8,470.56,277,2,4,3,At-risk
533,2025-06-22,3,235.58999999999997,281,2,1,2,Lost
534,2025-05-22,7,209.72,312,2,3,2,At-risk
535,2026-03-10,22,5347.6,20,5,5,5,VIP
536,2025-10-03,9,669.74,178,3,4,4,Loyal
537,2025-08-22,6,431.04,220,2,3,3,At-risk
538,2026-01-28,15,1661.3899999999999,61,4,5,5,VIP
539,2026-03-10,19,1473.23,20,5,5,5,VIP
540,2025-07-04,11,358.03999999999996,269,2,4,3,At-risk
541,2024-12-31,2,106.13,454,1,1,1,Lost
542,2025-07-16,3,216.98000000000002,257,2,1,2,Lost
543,2025-05-17,5,205.73000000000002,317,2,2,2,Lost
544,2025-02-02,3,77.48,421,1,1,1,Lost
545,2026-02-24,19,889.0699999999999,34,5,5,4,VIP
546,2025-10-03,3,239.49,178,3,1,2,Loyal
547,2025-09-16,3,241.85999999999999,195,3,1,2,Loyal
548,2026-03-22,13,1488.18,8,5,4,5,VIP
549,2025-04-20,11,559.4300000000001,344,2,4,4,At-risk
550,2026-02-12,5,135.82999999999998,46,5,2,1,Loyal
551,2025-11-28,4,172.21,122,3,2,2,Loyal
552,2026-01-06,9,476.17,83,4,4,3,Loyal
553,2026-02-03,19,2345.92,55,4,5,5,VIP
554,2024-05-25,3,64.39,674,1,1,1,Lost
555,2026-03-22,36,6516.84,8,5,5,5,VIP
556,2025-08-31,9,772.3199999999999,211,3,4,4,Loyal
557,2025-11-11,14,788.36,139,3,4,4,Loyal
558,2026-02-22,6,220.37,36,5,3,2,Loyal
559,2026-01-08,6,226.78,81,4,3,2,Loyal
560,2025-12-28,7,324.97,92,4,3,3,Loyal
561,2026-03-16,10,1246.01,14,5,4,5,VIP
562,2026-01-18,17,1660.8400000000001,71,4,5,5,VIP
563,2025-09-21,10,595.8,190,3,4,4,Loyal
564,2026-01-28,4,305.31,61,4,2,3,Loyal
565,2025-12-13,6,505.98,107,4,3,4,Loyal
566,2024-12-21,5,360.83,464,1,2,3,At-risk
567,2025-04-12,8,440.95,352,2,4,3,At-risk
568,2026-03-27,36,8713.0,3,5,5,5,VIP
569,2025-08-03,4,119.53,239,2,2,1,Lost
570,2025-09-15,6,184.51999999999998,196,3,3,2,Loyal
571,2026-02-25,6,226.15,33,5,3,2,Loyal
572,2025-07-30,4,174.48,243,2,2,2,Lost
573,2026-01-24,6,154.04,65,4,3,2,Loyal
574,2025-01-31,7,539.4100000000001,423,1,3,4,At-risk
575,2024-05-06,3,91.49000000000001,693,1,1,1,Lost
576,2025-08-07,5,367.67,235,2,2,3,At-risk
577,2025-01-01,3,147.12,453,1,1,2,Lost
578,2025-08-10,3,251.63,232,2,1,2,Lost
579,2025-03-11,4,93.89,384,2,2,1,Lost
580,2025-09-19,3,120.39,192,3,1,1,Loyal
581,2025-07-05,5,396.07,268,2,2,3,At-risk
582,2025-12-08,7,428.89,112,4,3,3,Loyal
583,2026-02-21,9,697.88,37,5,4,4,VIP
584,2025-08-31,3,85.42,211,3,1,1,Loyal
585,2024-10-01,1,42.16,545,1,1,1,Lost
586,2025-03-07,3,245.33,388,2,1,2,Lost
587,2026-03-11,12,1067.6,19,5,4,4,VIP
588,2025-08-28,3,151.57,214,3,1,2,Loyal
589,2026-01-19,8,479.56,70,4,4,3,Loyal
590,2026-03-03,24,4114.9,27,5,5,5,VIP
591,2024-05-21,3,130.3,678,1,1,1,Lost
592,2025-05-25,5,415.92,309,2,2,3,At-risk
593,2025-12-18,5,439.75,102,4,2,3,Loyal
594,2025-12-12,7,443.12,108,4,3,3,Loyal
595,2026-03-07,25,5919.2300000000005,23,5,5,5,VIP
596,2026-01-16,14,775.56,73,4,4,4,VIP
597,2025-08-14,4,124.42,228,2,2,1,Lost
598,2025-08-17,6,487.32,225,2,3,3,At-risk
599,2024-11-22,3,97.56,493,1,1,1,Lost
600,2025-09-25,3,191.7,186,3,1,2,Loyal
601,2025-11-02,3,126.41999999999999,148,3,1,1,Loyal
602,2025-10-07,7,436.86,174,3,3,3,Loyal
603,2024-07-06,1,28.57,632,1,1,1,Lost
604,2025-05-09,5,303.61,325,2,2,3,At-risk
605,2024-07-16,3,175.37,622,1,1,2,Lost
606,2025-08-13,7,260.39,229,2,3,2,At-risk
607,2024-08-01,1,46.18,606,1,1,1,Lost
608,2026-01-18,10,556.98,71,4,4,4,VIP
609,2024-12-28,9,505.08000000000004,457,1,4,4,At-risk
610,2025-07-11,4,245.23,262,2,2,2,Lost
611,2025-10-22,3,260.05,159,3,1,2,Loyal
612,2025-05-14,10,835.9,320,2,4,4,At-risk
613,2024-10-23,2,40.83,523,1,1,1,Lost
614,2024-08-09,1,51.0,598,1,1,1,Lost
615,2026-01-14,10,597.86,75,4,4,4,VIP
616,2025-04-21,7,218.09,343,2,3,2,At-risk
617,2025-09-23,7,644.77,188,3,3,4,Loyal
618,2025-08-21,7,635.39,221,2,3,4,At-risk
619,2026-02-11,20,1148.46,47,5,5,4,VIP
620,2026-02-25,36,4583.77,33,5,5,5,VIP
621,2025-03-27,4,261.81,368,2,2,2,Lost
622,2025-11-23,7,460.88,127,3,3,3,Loyal
623,2024-11-19,4,199.39,496,1,2,2,Lost
624,2025-06-02,5,296.78,301,2,2,3,At-risk
625,2024-07-16,4,87.38,622,1,2,1,Lost
626,2025-07-07,2,57.730000000000004,266,2,1,1,Lost
627,2025-02-01,3,183.82999999999998,422,1,1,2,Lost
628,2025-05-01,8,686.59,333,2,4,4,At-risk
629,2026-01-14,3,267.47,75,4,1,2,Loyal
630,2025-05-04,8,750.65,330,2,4,4,At-risk
631,2024-06-12,3,106.47,656,1,1,1,Lost
632,2025-02-26,6,476.78999999999996,397,1,3,3,At-risk
633,2026-03-11,39,4827.66,19,5,5,5,VIP
634,2025-09-04,6,422.16,207,3,3,3,Loyal
635,2026-03-18,19,2160.32,12,5,5,5,VIP
636,2026-02-20,8,635.22,38,5,4,4,VIP
637,2025-07-02,9,644.9200000000001,271,2,4,4,At-risk
638,2025-10-01,7,555.52,180,3,3,4,Loyal
639,2025-10-01,8,649.39,180,3,4,4,Loyal
640,2024-07-09,3,153.54,629,1,1,2,Lost
641,2025-11-17,9,354.13,133,3,4,3,Loyal
642,2025-03-07,10,754.38,388,2,4,4,At-risk
643,2026-02-25,30,5449.66,33,5,5,5,VIP
644,2026-02-13,20,1540.93,45,5,5,5,VIP
645,2026-02-11,5,272.22,47,5,2,3,Loyal
646,2024-09-17,4,144.18,559,1,2,2,Lost
647,2026-03-26,34,6954.87,4,5,5,5,VIP
648,2026-01-31,2,192.01999999999998,58,4,1,2,Loyal
649,2025-02-10,11,737.82,413,1,4,4,At-risk
650,2026-03-25,32,6212.2,5,5,5,5,VIP
651,2026-01-15,2,83.1,74,4,1,1,Loyal
652,2024-05-16,3,139.31,683,1,1,2,Lost
653,2025-04-21,3,124.22,343,2,1,1,Lost
654,2026-02-05,15,2000.24,53,5,5,5,VIP
655,2024-09-09,3,142.8,567,1,1,2,Lost
656,2025-02-14,5,196.79,409,1,2,2,Lost
657,2024-06-04,3,112.58,664,1,1,1,Lost
658,2026-01-18,16,992.51,71,4,5,4,VIP
659,2025-03-16,2,89.46000000000001,379,2,1,1,Lost
660,2025-05-29,2,157.04000000000002,305,2,1,2,Lost
661,2026-03-05,11,867.5799999999999,25,5,4,4,VIP
662,2024-11-02,4,67.32000000000001,513,1,2,1,Lost
663,2026-01-22,15,1565.6,67,4,5,5,VIP
664,2026-01-25,13,620.0600000000001,64,4,4,4,VIP
665,2025-11-10,4,250.94,140,3,2,2,Loyal
666,2025-05-03,11,1032.54,331,2,4,4,At-risk
667,2025-04-23,7,478.25,341,2,3,3,At-risk
668,2024-10-06,3,83.35,540,1,1,1,Lost
669,2026-01-12,18,1678.16,77,4,5,5,VIP
670,2025-08-24,6,348.57,218,3,3,3,Loyal
671,2026-02-14,8,682.62,44,5,4,4,VIP
672,2025-08-18,4,223.5,224,2,2,2,Lost
673,2024-11-02,2,101.66,513,1,1,1,Lost
674,2025-06-06,3,166.79,297,2,1,2,Lost
675,2025-09-23,6,470.11,188,3,3,3,Loyal
676,2025-11-13,5,303.71999999999997,137,3,2,3,Loyal
677,2024-08-01,4,138.81,606,1,2,2,Lost
678,2025-12-15,6,583.28,105,4,3,4,Loyal
679,2026-01-03,11,991.44,86,4,4,4,VIP
680,2025-08-18,4,313.24,224,2,2,3,At-risk
681,2026-03-21,39,7143.96,9,5,5,5,VIP
682,2026-01-27,9,630.79,62,4,4,4,VIP
683,2026-03-03,44,7143.27,27,5,5,5,VIP
684,2025-11-07,5,196.57,143,3,2,2,Loyal
685,2025-07-15,2,57.589999999999996,258,2,1,1,Lost
686,2025-11-29,7,558.14,121,3,3,4,Loyal
687,2025-10-10,4,228.32,171,3,2,2,Loyal
688,2024-12-01,3,143.51,484,1,1,2,Lost
689,2025-07-18,11,723.38,255,2,4,4,At-risk
690,2026-01-05,5,265.23,84,4,2,2,Loyal
691,2026-01-28,19,1888.84,61,4,5,5,VIP
692,2024-10-06,4,196.89,540,1,2,2,Lost
693,2026-02-25,18,2192.23,33,5,5,5,VIP
694,2025-10-24,2,156.03,157,3,1,2,Loyal
695,2024-08-18,4,165.41000000000003,589,1,2,2,Lost
696,2025-12-10,6,265.2,110,4,3,2,Loyal
697,2025-07-05,10,417.45,268,2,4,3,At-risk
698,2025-10-22,7,374.0,159,3,3,3,Loyal
699,2025-08-18,10,571.5,224,2,4,4,At-risk
700,2026-01-19,12,1086.92,70,4,4,4,VIP
701,2026-02-08,11,804.98,50,5,4,4,VIP
702,2026-01-08,4,161.24,81,4,2,2,Loyal
703,2026-03-10,19,1927.01,20,5,5,5,VIP
704,2024-05-17,2,63.81,682,1,1,1,Lost
705,2026-02-14,11,1340.46,44,5,4,5,VIP
706,2025-03-12,2,136.7,383,2,1,1,Lost
707,2025-09-06,3,132.14,205,3,1,1,Loyal
708,2025-02-24,3,106.58,399,1,1,1,Lost
709,2025-07-08,6,491.84,265,2,3,3,At-risk
710,2026-01-05,3,258.46000000000004,84,4,1,2,Loyal
711,2024-05-18,2,41.17,681,1,1,1,Lost
712,2025-07-08,8,462.05,265,2,4,3,At-risk
713,2025-04-02,8,777.37,362,2,4,4,At-risk
714,2024-07-08,4,189.54000000000002,630,1,2,2,Lost
715,2025-05-02,4,278.02,332,2,2,3,At-risk
716,2026-03-12,8,439.09999999999997,18,5,4,3,Loyal
717,2026-02-11,3,109.49000000000001,47,5,1,1,Loyal
718,2026-03-10,19,1560.51,20,5,5,5,VIP
719,2025-07-23,9,470.8,250,2,4,3,At-risk
720,2024-05-05,4,187.31,694,1,2,2,Lost
721,2026-02-08,7,254.18,50,5,3,2,Loyal
722,2025-09-29,6,368.42,182,3,3,3,Loyal
723,2026-03-10,36,3372.39,20,5,5,5,VIP
724,2024-06-01,2,114.42,667,1,1,1,Lost
725,2026-02-03,11,789.69,55,4,4,4,VIP
726,2026-03-20,27,5525.099999999999,10,5,5,5,VIP
727,2026-01-23,20,1087.97,66,4,5,4,VIP
728,2026-03-12,31,6567.94,18,5,5,5,VIP
729,2025-12-10,6,512.34,110,4,3,4,Loyal
730,2025-12-09,6,202.1,111,4,3,2,Loyal
731,2026-01-20,2,157.17,69,4,1,2,Loyal
732,2026-03-08,28,5942.8,22,5,5,5,VIP
733,2025-11-10,10,995.3199999999999,140,3,4,4,Loyal
734,2025-10-05,5,423.61,176,3,2,3,Loyal
735,2026-03-25,29,6615.79,5,5,5,5,VIP
736,2025-04-13,4,154.42,351,2,2,2,Lost
737,2026-01-24,15,857.93,65,4,5,4,VIP
738,2025-12-26,6,437.3,94,4,3,3,Loyal
739,2025-10-16,7,396.46,165,3,3,3,Loyal
740,2025-10-27,7,270.44,154,3,3,3,Loyal
741,2026-03-18,33,7728.78,12,5,5,5,VIP
742,2026-02-26,16,2218.29,32,5,5,5,VIP
743,2024-11-28,1,50.67,487,1,1,1,Lost
744,2026-02-01,34,4513.84,57,4,5,5,VIP
745,2025-12-29,6,186.7,91,4,3,2,Loyal
746,2025-11-16,5,319.67,134,3,2,3,Loyal
747,2025-12-14,6,297.61,106,4,3,3,Loyal
748,2025-12-03,6,357.62,117,3,3,3,Loyal
749,2025-08-09,11,589.89,233,2,4,4,At-risk
750,2025-02-22,11,562.64,401,1,4,4,At-risk
751,2026-02-03,13,1733.3,55,4,4,5,VIP
752,2025-06-27,3,132.12,276,2,1,1,Lost
753,2026-01-06,15,1934.36,83,4,5,5,VIP
754,2026-01-05,3,172.11,84,4,1,2,Loyal
755,2025-10-29,4,271.94,152,3,2,3,Loyal
756,2026-02-09,15,805.41,49,5,5,4,VIP
757,2025-09-15,3,113.09,196,3,1,1,Loyal
758,2024-07-22,3,45.510000000000005,616,1,1,1,Lost
759,2026-02-14,26,3118.85,44,5,5,5,VIP
760,2025-10-05,2,142.95,176,3,1,2,Loyal
761,2025-08-31,8,398.47,211,3,4,3,Loyal
762,2026-01-17,21,2167.29,72,4,5,5,VIP
763,2026-03-10,44,9758.17,20,5,5,5,VIP
764,2026-01-03,20,2774.48,86,4,5,5,VIP
765,2024-05-15,1,34.3,684,1,1,1,Lost
766,2026-03-18,40,8184.01,12,5,5,5,VIP
767,2026-02-12,10,502.68,46,5,4,3,Loyal
768,2026-03-27,19,4329.75,3,5,5,5,VIP
769,2026-01-27,19,2050.48,62,4,5,5,VIP
770,2025-12-15,4,153.59,105,4,2,2,Loyal
771,2026-01-20,18,1001.38,69,4,5,4,VIP
772,2025-06-28,5,170.31,275,2,2,2,Lost
773,2026-02-08,7,212.75,50,5,3,2,Loyal
774,2025-03-23,8,654.74,372,2,4,4,At-risk
775,2026-03-20,28,5632.53,10,5,5,5,VIP
776,2025-04-25,4,158.99,339,2,2,2,Lost
777,2025-12-26,7,328.65999999999997,94,4,3,3,Loyal
778,2026-03-06,15,2224.5,24,5,5,5,VIP
779,2025-09-03,3,232.45999999999998,208,3,1,2,Loyal
780,2024-09-17,2,48.370000000000005,559,1,1,1,Lost
781,2025-12-24,13,1525.44,96,4,4,5,VIP
782,2024-04-26,1,51.95,703,1,1,1,Lost
783,2025-11-10,4,293.33,140,3,2,3,Loyal
784,2025-05-16,3,277.13,318,2,1,3,At-risk
785,2024-12-09,3,47.23,476,1,1,1,Lost
786,2025-10-21,4,243.86,160,3,2,2,Loyal
787,2025-04-04,4,310.78999999999996,360,2,2,3,At-risk
788,2025-03-10,3,98.66,385,2,1,1,Lost
789,2025-07-08,9,813.1800000000001,265,2,4,4,At-risk
790,2025-09-05,2,78.65,206,3,1,1,Loyal
791,2025-12-18,13,1175.41,102,4,4,5,VIP
792,2026-01-25,2,70.18,64,4,1,1,Loyal
793,2026-03-18,4,165.93,12,5,2,2,Loyal
794,2026-02-27,37,9142.72,31,5,5,5,VIP
795,2026-03-15,42,4659.14,15,5,5,5,VIP
796,2026-01-17,4,185.57999999999998,72,4,2,2,Loyal
797,2026-02-28,32,3449.79,30,5,5,5,VIP
798,2026-02-28,21,2800.74,30,5,5,5,VIP
799,2025-01-18,10,575.38,436,1,4,4,At-risk
800,2024-12-22,4,128.67,463,1,2,1,Lost
801,2025-06-13,9,923.17,290,2,4,4,At-risk
802,2025-10-07,4,316.69,174,3,2,3,Loyal
803,2024-05-25,3,107.02000000000001,674,1,1,1,Lost
804,2025-10-04,2,191.2,177,3,1,2,Loyal
805,2026-01-01,20,1023.22,88,4,5,4,VIP
806,2025-12-23,17,1059.04,97,4,5,4,VIP
807,2025-04-28,8,582.68,336,2,4,4,At-risk
808,2026-02-22,15,1156.22,36,5,5,4,VIP
809,2025-02-17,3,182.42000000000002,406,1,1,2,Lost
810,2024-05-14,1,25.59,685,1,1,1,Lost
811,2026-03-12,22,5109.26,18,5,5,5,VIP
812,2026-03-05,21,2008.8600000000001,25,5,5,5,VIP
813,2024-07-02,1,54.07,636,1,1,1,Lost
814,2025-09-16,6,294.14,195,3,3,3,Loyal
815,2026-01-01,9,601.98,88,4,4,4,VIP
816,2024-04-26,1,14.46,703,1,1,1,Lost
817,2024-05-11,1,22.23,688,1,1,1,Lost
818,2025-10-16,4,305.42,165,3,2,3,Loyal
819,2025-08-02,4,155.85999999999999,240,2,2,2,Lost
820,2026-02-20,13,1115.61,38,5,4,4,VIP
821,2026-03-10,40,9804.16,20,5,5,5,VIP
822,2025-11-28,4,205.59,122,3,2,2,Loyal
823,2026-03-19,15,1764.27,11,5,5,5,VIP
824,2025-04-01,5,203.26999999999998,363,2,2,2,Lost
825,2025-07-01,5,220.73,272,2,2,2,Lost
826,2026-03-08,25,4040.62,22,5,5,5,VIP
827,2025-10-24,5,377.18,157,3,2,3,Loyal
828,2025-12-30,14,1623.39,90,4,4,5,VIP
829,2024-09-20,4,194.5,556,1,2,2,Lost
830,2025-10-16,9,905.92,165,3,4,4,Loyal
831,2026-01-25,5,357.97,64,4,2,3,Loyal
832,2026-02-21,6,333.84,37,5,3,3,Loyal
833,2025-09-25,7,486.23,186,3,3,3,Loyal
834,2025-03-20,10,511.1,375,2,4,4,At-risk
835,2024-12-31,6,332.83,454,1,3,3,At-risk
836,2025-11-01,3,82.78,149,3,1,1,Loyal
837,2025-08-31,4,266.77,211,3,2,2,Loyal
838,2024-07-13,4,136.1,625,1,2,1,Lost
839,2025-10-16,3,207.71,165,3,1,2,Loyal
840,2026-03-13,6,407.6,17,5,3,3,Loyal
841,2026-03-02,29,2705.58,28,5,5,5,VIP
842,2025-08-31,9,284.51,211,3,4,3,Loyal
843,2025-04-15,2,160.05,349,2,1,2,Lost
844,2025-07-05,3,231.06,268,2,1,2,Lost
845,2026-01-10,19,1592.31,79,4,5,5,VIP
846,2025-01-23,2,37.45,431,1,1,1,Lost
847,2025-09-16,2,49.46,195,3,1,1,Loyal
848,2025-07-17,8,271.49,256,2,4,3,At-risk
849,2026-02-02,11,1027.88,56,4,4,4,VIP
850,2024-08-28,4,82.03,579,1,2,1,Lost
851,2026-03-10,19,1389.34,20,5,5,5,VIP
852,2025-12-16,20,2385.89,104,4,5,5,VIP
853,2024-08-06,1,63.14,601,1,1,1,Lost
854,2024-12-04,4,195.79,481,1,2,2,Lost
855,2026-03-12,18,2310.22,18,5,5,5,VIP
856,2025-07-06,3,95.78,267,2,1,1,Lost
857,2025-03-26,7,524.92,369,2,3,4,At-risk
858,2024-05-19,1,31.07,680,1,1,1,Lost
859,2025-07-20,2,158.57,253,2,1,2,Lost
860,2024-10-23,4,242.19,523,1,2,2,Lost
861,2025-07-27,9,358.18,246,2,4,3,At-risk
862,2025-08-29,11,885.1800000000001,213,3,4,4,Loyal
863,2025-03-15,10,389.44,380,2,4,3,At-risk
864,2025-05-04,2,101.93,330,2,1,1,Lost
865,2026-02-27,14,1364.24,31,5,4,5,VIP
866,2024-07-31,3,116.44,607,1,1,1,Lost
867,2025-01-26,4,81.9,428,1,2,1,Lost
868,2025-06-14,4,267.22,289,2,2,2,Lost
869,2026-02-26,20,1314.06,32,5,5,5,VIP
870,2025-12-27,8,808.41,93,4,4,4,VIP
871,2025-06-16,9,749.71,287,2,4,4,At-risk
872,2026-02-10,26,4009.48,48,5,5,5,VIP
873,2024-06-19,1,34.29,649,1,1,1,Lost
874,2025-05-22,2,99.61,312,2,1,1,Lost
875,2024-11-26,3,153.86,489,1,1,2,Lost
876,2024-11-29,4,81.11,486,1,2,1,Lost
877,2026-01-18,5,278.55,71,4,2,3,Loyal
878,2025-11-17,2,161.82,133,3,1,2,Loyal
879,2024-12-16,4,293.78,469,1,2,3,At-risk
880,2025-12-22,7,486.96000000000004,98,4,3,3,Loyal
881,2026-02-15,4,110.27,43,5,2,1,Loyal
882,2026-02-25,3,206.70000000000002,33,5,1,2,Loyal
883,2024-09-05,2,48.28,571,1,1,1,Lost
884,2025-10-18,2,74.67,163,3,1,1,Loyal
885,2026-01-19,17,1005.79,70,4,5,4,VIP
886,2025-11-25,4,222.14,125,3,2,2,Loyal
887,2025-07-06,4,167.18,267,2,2,2,Lost
888,2026-03-10,19,1377.44,20,5,5,5,VIP
889,2026-01-01,18,1128.28,88,4,5,4,VIP
890,2025-08-20,10,460.2,222,2,4,3,At-risk
891,2025-04-09,2,107.58000000000001,355,2,1,1,Lost
892,2024-09-21,4,98.37,555,1,2,1,Lost
893,2026-02-02,16,1106.39,56,4,5,4,VIP
894,2026-03-08,11,898.74,22,5,4,4,VIP
895,2024-12-16,5,384.52,469,1,2,3,At-risk
896,2024-06-20,1,21.99,648,1,1,1,Lost
897,2026-02-07,20,1170.79,51,5,5,5,VIP
898,2026-02-26,9,383.83,32,5,4,3,Loyal
899,2026-02-12,19,1570.68,46,5,5,5,VIP
900,2025-04-06,3,230.19,358,2,1,2,Lost
901,2025-10-05,4,329.65999999999997,176,3,2,3,Loyal
902,2026-01-26,14,928.4499999999999,63,4,4,4,VIP
903,2026-03-07,37,8263.23,23,5,5,5,VIP
904,2025-10-29,5,431.12,152,3,2,3,Loyal
905,2024-10-18,3,115.69,528,1,1,1,Lost
906,2025-03-22,11,916.32,373,2,4,4,At-risk
907,2025-10-27,5,302.45,154,3,2,3,Loyal
908,2026-01-14,13,1651.39,75,4,4,5,VIP
909,2025-12-15,11,951.5699999999999,105,4,4,4,VIP
910,2026-02-18,21,1317.69,40,5,5,5,VIP
911,2025-03-09,4,363.40999999999997,386,2,2,3,At-risk
912,2025-05-09,1,31.75,325,2,1,1,Lost
913,2024-10-19,1,51.73,527,1,1,1,Lost
914,2024-08-11,1,24.46,596,1,1,1,Lost
915,2024-09-06,1,46.81,570,1,1,1,Lost
916,2024-05-23,3,109.68,676,1,1,1,Lost
917,2026-03-10,43,6740.78,20,5,5,5,VIP
918,2026-02-14,9,530.63,44,5,4,4,VIP
919,2025-07-09,2,58.910000000000004,264,2,1,1,Lost
920,2025-04-25,2,103.5,339,2,1,1,Lost
921,2026-01-14,12,1254.48,75,4,4,5,VIP
922,2025-07-04,11,870.45,269,2,4,4,At-risk
923,2025-02-22,2,128.63,401,1,1,1,Lost
924,2025-09-05,4,270.43,206,3,2,3,Loyal
925,2025-12-30,16,1745.3,90,4,5,5,VIP
926,2025-12-10,20,1656.12,110,4,5,5,VIP
927,2026-03-08,20,1197.8799999999999,22,5,5,5,VIP
928,2024-10-03,3,77.62,543,1,1,1,Lost
929,2026-01-21,3,141.79,68,4,1,2,Loyal
930,2025-08-25,3,208.15,217,3,1,2,Loyal
931,2025-12-02,11,1159.31,118,3,4,4,Loyal
932,2025-12-19,4,279.08,101,4,2,3,Loyal
933,2025-10-29,7,310.89,152,3,3,3,Loyal
934,2025-03-02,4,175.82999999999998,393,2,2,2,Lost
935,2025-02-23,6,497.38,400,1,3,3,At-risk
936,2025-12-04,11,529.18,116,3,4,4,Loyal
937,2024-10-11,4,90.16,535,1,2,1,Lost
938,2026-02-22,11,704.11,36,5,4,4,VIP
939,2024-09-11,1,59.18,565,1,1,1,Lost
940,2026-02-15,15,947.08,43,5,5,4,VIP
941,2026-02-09,10,1132.42,49,5,4,4,VIP
942,2024-10-11,3,299.57,535,1,1,3,At-risk
943,2026-01-30,11,931.25,59,4,4,4,VIP
944,2025-10-12,2,104.91,169,3,1,1,Loyal
945,2026-02-08,5,429.36,50,5,2,3,Loyal
946,2026-01-27,18,1449.22,62,4,5,5,VIP
947,2025-05-28,11,847.6600000000001,306,2,4,4,At-risk
948,2024-06-28,4,72.45,640,1,2,1,Lost
949,2024-11-20,4,142.23,495,1,2,2,Lost
950,2025-11-21,2,54.66,129,3,1,1,Loyal
951,2026-01-05,6,305.3,84,4,3,3,Loyal
952,2026-02-27,18,1032.86,31,5,5,4,VIP
953,2026-03-09,15,2027.01,21,5,5,5,VIP
954,2026-03-07,8,694.5,23,5,4,4,VIP
955,2024-09-26,2,100.22999999999999,550,1,1,1,Lost
956,2024-10-28,3,90.16999999999999,518,1,1,1,Lost
957,2025-03-26,11,1056.83,369,2,4,4,At-risk
958,2026-01-23,7,462.48,66,4,3,3,Loyal
959,2025-12-05,5,388.02,115,4,2,3,Loyal
960,2025-12-22,4,226.64000000000001,98,4,2,2,Loyal
961,2024-12-07,2,116.74000000000001,478,1,1,1,Lost
962,2026-02-25,6,510.93,33,5,3,4,Loyal
963,2025-10-15,15,869.12,166,3,5,4,Loyal
964,2026-02-08,19,1211.41,50,5,5,5,VIP
965,2025-01-11,3,70.44,443,1,1,1,Lost
966,2026-01-25,3,144.2,64,4,1,2,Loyal
967,2025-03-07,3,95.81,388,2,1,1,Lost
968,2026-02-24,10,1447.3899999999999,34,5,4,5,VIP
969,2026-01-15,6,169.45,74,4,3,2,Loyal
970,2026-02-01,15,1151.54,57,4,5,4,VIP
971,2026-02-18,13,620.79,40,5,4,4,VIP
972,2026-03-23,20,3190.69,7,5,5,5,VIP
973,2026-02-15,12,997.33,43,5,4,4,VIP
974,2025-02-14,3,52.25,409,1,1,1,Lost
975,2025-10-27,7,420.43,154,3,3,3,Loyal
976,2026-01-18,5,305.37,71,4,2,3,Loyal
977,2025-06-12,4,271.65999999999997,291,2,2,3,At-risk
978,2025-09-19,5,410.9,192,3,2,3,Loyal
979,2025-12-12,4,163.79000000000002,108,4,2,2,Loyal
980,2026-01-13,19,2803.75,76,4,5,5,VIP
981,2025-01-16,3,176.79,438,1,1,2,Lost
982,2025-07-09,3,148.38,264,2,1,2,Lost
983,2025-08-08,8,580.72,234,2,4,4,At-risk
984,2025-11-22,3,239.10000000000002,128,3,1,2,Loyal
985,2025-12-17,16,1248.01,103,4,5,5,VIP
986,2025-03-03,2,47.22,392,2,1,1,Lost
987,2025-08-04,3,80.7,238,2,1,1,Lost
